公司代號,投資公司名稱,投資公司英文全稱,英文簡稱,境外投資公司名稱,境外子公司名稱,地區別代號,FACILITY_NAME,ICIS_FACILITY_ID,NPDES_ID,資料來源,匹配分數,匹配英文名稱,匹配英文名稱類型,NPDES_VIOLATION_ID,VIOLATION_TYPE_CODE,VIOLATION_CODE,VIOLATION_DESC,SINGLE_EVENT_VIOLATION_DATE,SINGLE_EVENT_END_DATE,SINGLE_EVENT_VIOLATION_COMMENT,SINGLE_EVENT_AGENCY_TYPE_CODE,RNC_DETECTION_CODE,RNC_DETECTION_DESC,RNC_DETECTION_DATE,RNC_RESOLUTION_CODE,RNC_RESOLUTION_DESC,RNC_RESOLUTION_DATE,VIOLATION_TYPE,VIOLATION_TYPE_DESC,COMP_SCHEDULE_EVENT_ID,COMP_SCHEDULE_NMBR,SCHEDULE_EVENT_CODE,SCHEDULE_EVENT_DESC,SCHEDULE_DATE,ACTUAL_DATE,REPORT_RECEIVED_DATE,PERM_SCHEDULE_EVENT_ID,VERSION_NMBR,ACTIVITY_ID,PERM_FEATURE_NMBR,PERMIT_ACTIVITY_ID,LIMIT_SET_DESIGNATOR,MONITORING_LOCATION_CODE,DMR_FORM_VALUE_ID,DMR_VALUE_NMBR,DMR_VALUE_ID,DMR_PARAMETER_ID,NODI_CODE,ADJUSTED_DMR_VALUE_NMBR,LIMIT_VALUE_STANDARD_UNITS,PARAMETER_CODE,PARAMETER_DESC,STANDARD_UNIT_CODE,STANDARD_UNIT_DESC,MONITORING_PERIOD_END_DATE,NMBR_OF_REPORT,EXCEEDENCE_PCT,VALUE_QUALIFIER_CODE,UNIT_CODE,VALUE_RECEIVED_DATE,DAYS_LATE,ADJUSTED_DMR_STANDARD_UNITS,LIMIT_ID,DMR_VALUE_STANDARD_UNITS,VALUE_TYPE_CODE,STATISTICAL_BASE_CODE,STATISTICAL_BASE_MONTHLY_AVG,STATISTICAL_BASE_SHORT_DESC
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3682029679.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2025,1,NC - Unresolved RNC,02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,00530,"Solids, total suspended",19,mg/L,12/31/2024,6.0,,,,,,,3605267626.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3675093788.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2024,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,01079,Silver total recoverable,19,mg/L,12/31/2023,6.0,,,,,,,3605267610.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3657008091.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,81551,Xylene [mix of m+o+p],19,mg/L,12/31/2020,6.0,,,,,,,3605267619.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3666779033.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,00530,"Solids, total suspended",19,mg/L,06/30/2022,6.0,,,,,,,3605267614.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3672136385.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,34010,Toluene,19,mg/L,06/30/2023,6.0,,,,,,,3605267588.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3682029398.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2025,1,NC - Unresolved RNC,02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,00720,"Cyanide, total [as CN]",19,mg/L,12/31/2024,6.0,,,,,,,3605267613.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3683968448.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2025,1,NC - Unresolved RNC,08/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,81017,Chemical Oxygen Demand [COD],19,mg/L,06/30/2025,6.0,,,,,,,3605267622.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3661329175.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,01113,"Cadmium, total recoverable",19,mg/L,06/30/2021,6.0,,,,,,,3605267601.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686646.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,46529,Rainfall,46,m,12/31/2022,6.0,,,,,,,3605267625.0,,Q2,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3666778602.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,00400,pH,12,SU,06/30/2022,6.0,,,,,,,3605267616.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686904.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,34696,Naphthalene,19,mg/L,12/31/2022,6.0,,,,,,,3605267628.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3672136322.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,01092,"Zinc, total [as Zn]",19,mg/L,06/30/2023,6.0,,,,,,,3605267607.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3682029552.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2025,1,NC - Unresolved RNC,02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,01092,"Zinc, total [as Zn]",19,mg/L,12/31/2024,6.0,,,,,,,3605267607.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3675093692.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2024,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,01092,"Zinc, total [as Zn]",19,mg/L,12/31/2023,6.0,,,,,,,3605267604.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3664869813.0,,D90,"DMR, Limited - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,15.0,00556,Oil & Grease,19,mg/L,12/31/2021,6.0,,,,,,,3605267624.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3672135920.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,71900,"Mercury, total [as Hg]",19,mg/L,06/30/2023,6.0,,,,,,,3605267589.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3661329017.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,81551,Xylene [mix of m+o+p],19,mg/L,06/30/2021,6.0,,,,,,,3605267619.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3682029447.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2025,1,NC - Unresolved RNC,02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,01114,"Lead, total recoverable",19,mg/L,12/31/2024,6.0,,,,,,,3605267596.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686723.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,01079,Silver total recoverable,19,mg/L,12/31/2022,6.0,,,,,,,3605267608.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686707.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,00600,"Nitrogen, total [as N]",19,mg/L,12/31/2022,6.0,,,,,,,3605267620.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3666778704.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,01113,"Cadmium, total recoverable",19,mg/L,06/30/2022,6.0,,,,,,,3605267603.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3664869930.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,00400,pH,12,SU,12/31/2021,6.0,,,,,,,3605267616.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3664869837.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,81017,Chemical Oxygen Demand [COD],19,mg/L,12/31/2021,6.0,,,,,,,3605267630.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3664869791.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,00530,"Solids, total suspended",19,mg/L,12/31/2021,6.0,,,,,,,3605267626.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3675093496.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2024,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,81551,Xylene [mix of m+o+p],19,mg/L,12/31/2023,6.0,,,,,,,3605267619.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3678461681.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2024,1,NC - Unresolved RNC,08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,81551,Xylene [mix of m+o+p],19,mg/L,06/30/2024,6.0,,,,,,,3605267619.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3657008376.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,00530,"Solids, total suspended",19,mg/L,12/31/2020,6.0,,,,,,,3605267614.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3657008170.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,81017,Chemical Oxygen Demand [COD],19,mg/L,12/31/2020,6.0,,,,,,,3605267622.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3666778718.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2022,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2023,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,01079,Silver total recoverable,19,mg/L,06/30/2022,6.0,,,,,,,3605267608.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3672136032.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,01119,"Copper, total recoverable",19,mg/L,06/30/2023,6.0,,,,,,,3605267593.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3682029758.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2025,1,NC - Unresolved RNC,02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,34371,Ethylbenzene,19,mg/L,12/31/2024,6.0,,,,,,,3605267629.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3661329028.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,34010,Toluene,19,mg/L,06/30/2021,6.0,,,,,,,3605267588.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686733.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,34010,Toluene,19,mg/L,12/31/2022,6.0,,,,,,,3605267588.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3657008010.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,01119,"Copper, total recoverable",19,mg/L,12/31/2020,6.0,,,,,,,3605267595.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3661329108.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2021,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),08/28/2022,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,01079,Silver total recoverable,19,mg/L,06/30/2021,6.0,,,,,,,3605267610.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686760.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,00400,pH,12,SU,12/31/2022,6.0,,,,,,,3605267616.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3678461824.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2024,1,NC - Unresolved RNC,08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,01079,Silver total recoverable,19,mg/L,06/30/2024,6.0,,,,,,,3605267610.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686676.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,00530,"Solids, total suspended",19,mg/L,12/31/2022,6.0,,,,,,,3605267614.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3682029428.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2025,1,NC - Unresolved RNC,02/28/2025,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,01092,"Zinc, total [as Zn]",19,mg/L,12/31/2024,6.0,,,,,,,3605267604.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3678461698.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2024,1,NC - Unresolved RNC,08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,002,3602230064.0,1,1,,,,,,,,46529,Rainfall,46,m,06/30/2024,6.0,,,,,,,3605267591.0,,Q2,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3678461706.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",08/28/2024,1,NC - Unresolved RNC,08/28/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,34030,Benzene,19,mg/L,06/30/2024,6.0,,,,,,,3605267632.0,,C3,DD,N,DAILY MX
1524,耿鼎企業股份有限公司,"GORDON AUTO BODY PARTS CO., LTD",GORDON,,,211--美國,GORDON'S,3601213679,ALG180909,MOPS英文名稱匹配,95,GORDON,英文簡稱,3669686691.0,,D80,"DMR, Monitor Only - Overdue",,,,,K,"Non-receipt Violation, Non-Monthly Average",02/28/2023,0,RE - Automated Administratively Resolved (DMR Non-Receipt Violations),02/29/2024,EFF,Effluent Violations,,,,,,,,,0.0,3602230064.0,001,3602230064.0,1,1,,,,,,,,34371,Ethylbenzene,19,mg/L,12/31/2022,6.0,,,,,,,3605267629.0,,C3,DD,N,DAILY MX
